"","gender","kage","k_read_irt","k_read1","k_read2","k_read3","k_read4","k_print","k_read_tht","k_math_irt","k_math1","k_math2","k_math3","k_math4","k_math_tht","k_gk_irt","k_gk_tht","f_mtr","g_mtr","P1LEARN","P1CONTRO","P1SOCIAL","P1SADLON","P1IMPULS","ars_lit","ars_mth","ars_gk","T1LEARN","T1CONTRO","T1INTERP","T1EXTERN","T1INTERN","height","weight","bmi","hisp","na_amer","asian","black","pac_isl","white","m_race","ses_c","ses_cat","poor","income","g8_read","g8_read_tht","g8_math","g8_math_tht","g8_sci","g8_sci_tht"
"3323",-1,61.4,36.26,0.922,0.316,0.097,0.001,3,-0.928,35.53,1,0.966,0.658,0.042,-0.375,31.445,0.332,7,6,3.67,3,4,1.25,1.5,2.67,3.01,3.65,3,3,3.2,1.8,1,43.88,43.38,15.98,2,2,2,2,2,1,2,-0.15,3,2,48000,162.98,1.162,132.84,1.238,82.49,0.732
"3324",-1,66.97,33.92,0.831,0.169,0.047,0.001,0,-1.088,27.89,0.997,0.814,0.163,0.005,-0.785,17.846,-0.597,6,6,3.67,3.8,4,1.5,1.5,2.67,2.24,2.26,3,3.75,3.4,1.8,1.5,44.5,46,16.33,1,2,2,2,2,1,2,0.93,5,2,125000,178.57,1.356,157.19,1.717,94.68,1.403
"3325",-1,67.63,35.57,0.901,0.266,0.079,0.001,2,-0.979,31.27,0.999,0.914,0.362,0.013,-0.571,28.869,0.165,6,6,3,3,3.33,1.25,2,2.96,3.12,2.95,3.17,3.25,3.4,1,1.5,43,45.5,17.21,2,2,2,2,2,1,2,1.57,5,2,80000,207.25,2.209,166.88,2.052,100.84,1.892
"3326",-1,66.27,27.13,0.229,0.014,0.004,0,1,-1.62,21.31,0.971,0.333,0.014,0,-1.258,13.262,-1.001,6,7,4,3.2,4,1.5,2,2.04,2.02,2,2.67,3.5,3.25,1,1,43.5,41.5,15.42,1,2,2,2,2,1,2,0.38,4,2,25000,181.59,1.4,135.43,1.281,95.04,1.427
"3327",-1,67.7,38.36,0.962,0.486,0.174,0.003,2,-0.786,24.47,0.991,0.604,0.052,0.001,-1.011,16.052,-0.742,6,8,3.67,3.6,3.67,1,1,2.77,3.44,3.65,3.5,3.5,3.5,1.4,1.67,43.25,42.5,15.97,2,2,2,2,2,1,2,0.55,4,2,65000,189.05,1.525,166.36,2.021,97.09,1.576
"3328",0,73.5,32.81,0.761,0.12,0.033,0,2,-1.17,33.42,0.999,0.947,0.517,0.024,-0.458,29.818,0.226,7,8,3.33,2.6,3.33,1.5,2.5,2.96,3.12,3.23,2.83,3,2.8,1.6,2.25,49.5,59.25,15.83,2,2,2,2,2,1,2,1.27,5,2,60000,194.26,1.635,154.14,1.645,91.5,1.205
"3329",-1,72.53,35.59,0.902,0.269,0.079,0.001,3,-0.977,28.94,0.998,0.854,0.217,0.007,-0.724,20.562,-0.394,6,8,3.83,2.8,3.67,1.25,1,2.86,2.45,3.23,3.67,2,2,1.8,2.75,42,40,15.94,2,2,2,2,2,1,2,1.33,5,2,1e+05,158.07,1.107,137.04,1.308,88.35,1.026
"3330",0,78.73,36.41,0.926,0.326,0.101,0.002,3,-0.919,25.4,0.994,0.675,0.073,0.002,-0.927,22.264,-0.276,8,8,3.5,2.8,3,2.25,3.5,2.04,1,1.02,3.5,3.25,3,1.2,1,43.75,43,15.89,2,2,2,2,1,2,2,-0.3,3,2,30000,129.63,0.838,112.18,0.916,40.25,-1.005
"3331",0,62.53,34.97,0.881,0.227,0.066,0.001,2,-1.02,18.97,0.925,0.164,0.004,0,-1.462,15.77,-0.761,5,2,4,2.8,4,1.25,1,2.38,2.79,2.95,3.5,3.25,3.8,1.6,1.25,42.63,46.25,18.2,2,2,2,2,2,1,2,0.05,3,1,14999,142.82,0.958,121.67,1.057,93.72,1.34
"3332",-1,74.17,37.03,0.94,0.377,0.122,0.002,1,-0.875,42.34,1,0.992,0.917,0.194,-0.062,34.371,0.526,5,6,3,3.2,4,1.25,1.5,3.25,4.42,4.4,3.83,3.75,3.8,1.4,1.25,48.88,49.25,14.87,2,2,2,2,2,1,2,0.28,4,2,60000,195.71,1.671,169.21,2.196,102.15,2.028
"3333",0,73.57,44.54,0.995,0.862,0.552,0.033,3,-0.404,39.62,1,0.986,0.849,0.114,-0.175,19.61,-0.462,9,4,3.83,3.4,3,1.25,2,2.86,1.72,1.54,3,3,2.8,1.6,1.25,45.35,53,18.23,2,2,2,2,2,1,2,-0.62,2,2,12000,168.71,1.229,146.3,1.48,79.08,0.572
"3334",0,66.37,35.16,0.886,0.241,0.07,0.001,0,-1.006,20.01,0.952,0.232,0.007,0,-1.372,11.082,-1.237,3,6,3.33,2.6,4,1.25,2,2.04,1.9,2,2.33,3,3,1.6,1.25,42.25,37.75,14.97,2,2,2,1,2,2,2,-0.67,1,1,15000,131.67,0.857,86.29,0.574,42.46,-0.874
"3335",-1,64.17,38.88,0.968,0.527,0.196,0.004,2,-0.745,24.83,0.992,0.635,0.059,0.002,-0.989,22.336,-0.269,6,8,3,2,3.67,1.75,3,2.04,2.79,2.95,3.17,3.25,3.2,2,2,44.5,40.5,14.56,2,2,2,2,2,1,2,1.45,5,2,150000,192.82,1.603,146.95,1.492,72.27,0.282
"3336",0,68.3,40.36,0.981,0.641,0.279,0.008,1,-0.65,30.85,0.999,0.907,0.335,0.012,-0.617,29.322,0.193,3,8,3.17,3,3.67,1.5,2,3.05,2.93,2.95,3.6,3.67,3.8,1.4,1.25,47,51.5,16.38,2,2,2,2,2,1,2,-0.32,2,2,20000,184.64,1.448,155.71,1.68,100.32,1.839
"3337",0,68.97,52.23,0.999,0.971,0.861,0.222,1,-0.041,30.39,0.999,0.897,0.312,0.01,-0.639,31.405,0.329,7,8,3.5,3.2,3,1.25,1,3.05,3.12,2.95,2.83,3.5,3.6,1,2,47,48.5,15.44,2,2,2,2,2,1,2,0.84,5,2,117000,204.1,1.992,149.21,1.539,101.21,1.929
"3338",0,71,32.56,0.743,0.111,0.03,0,3,-1.188,18.11,0.888,0.116,0.003,0,-1.562,25.665,-0.041,6,8,3.83,3.8,4,1.75,1,2.04,1.55,1.75,2.33,3.5,2.5,1.2,2.5,44,42.5,15.43,2,2,2,2,2,1,2,0.4,4,2,82000,184.91,1.453,149.48,1.544,77.73,0.516
"3339",-1,68.6,50.82,0.999,0.964,0.829,0.171,3,-0.091,22.18,0.979,0.408,0.02,0.001,-1.189,26.647,0.02,8,8,2.83,3.4,3,1.5,1,3.05,3.66,3.92,2.5,3,3,1.4,2,47.25,61,19.49,1,2,2,2,2,1,2,-0.6,2,1,10000,182.37,1.412,143.32,1.421,91.95,1.232
"3340",0,69.03,25.94,0.132,0.008,0.002,0,1,-1.735,14.6,0.563,0.02,0,0,-1.946,22.17,-0.278,6,8,3.83,3.4,4,1.5,1.5,1.9,2.23,2,2.83,3.25,3.6,2,1.25,42,36,14.46,1,2,2,2,2,2,2,0.14,4,2,40000,96.42,0.491,94.23,0.667,45.12,-0.775
"3341",-1,66.67,31.75,0.678,0.086,0.023,0,0,-1.243,15.87,0.729,0.046,0.001,0,-1.775,24.174,-0.144,5,5,2.83,2,3,2.75,3,2.04,1.99,2.26,2.17,2,2.4,1.6,2,45,65.5,22.51,2,2,2,2,2,1,2,-0.4,2,2,60000,197.63,1.728,156.96,1.711,102.87,2.106
"3342",-1,71.6,32.11,0.709,0.096,0.026,0,0,-1.221,22.81,0.984,0.462,0.026,0.001,-1.134,16.492,-0.701,8,5,2.83,2.8,4,1,2,2.54,2.67,2.95,3.67,3,3.2,1.8,1.25,44.13,43.5,15.62,2,2,2,1,2,2,2,-0.31,2,2,14000,116.25,0.714,135.64,1.284,54.94,-0.382
"3343",-1,73.53,25.81,0.124,0.008,0.002,0,0,-1.75,19.22,0.932,0.177,0.005,0,-1.438,26.255,-0.006,6,8,2.83,3.4,3.33,2.25,1.5,3.05,3.33,3.92,3,2.25,3,3.4,2.25,47,61,19.21,2,1,2,2,2,2,2,0.41,4,2,75000,153.11,1.058,130.84,1.204,90.62,1.152
"3344",0,73.6,51.24,0.999,0.966,0.837,0.185,3,-0.07,30.93,0.999,0.907,0.34,0.012,-0.611,32.585,0.406,9,4,3.33,3.4,4,1.5,1.5,2.86,3.31,3.92,2.67,2.5,2.4,1.8,1.5,41,39,16.11,2,2,2,2,2,1,2,1.6,5,2,80000,202.16,1.894,164.3,1.937,104.59,2.332
"3345",-1,64.33,28.31,0.335,0.024,0.007,0,2,-1.529,17.27,0.846,0.083,0.002,0,-1.622,12.925,-1.022,7,7,3.67,3.2,4,1.5,3,3.05,4.09,4.19,3.5,3.25,3.2,1.8,1.5,43.25,41,15.41,2,1,2,2,2,2,2,-0.04,3,2,24000,172.35,1.273,160.53,1.809,88.44,1.029
"3346",-1,74.5,36.14,0.919,0.307,0.094,0.001,3,-0.935,30.11,0.998,0.889,0.286,0.009,-0.671,28.833,0.163,9,5,2.5,2.6,3.67,1.25,1.5,2.58,3.23,2.67,2,2.25,2.2,2,1.5,48.63,65.5,19.5,2,2,2,2,2,1,2,0.76,5,2,50000,165.15,1.188,152.55,1.61,88.5,1.033
"3347",-1,69.87,31.64,0.668,0.082,0.022,0,2,-1.252,25.86,0.994,0.705,0.084,0.002,-0.914,19.763,-0.455,8,8,3,3.2,3.33,1.5,1.5,2.45,2.45,2,2.33,3,3,1,1,43,45.5,17.3,2,1,2,2,2,1,2,-0.21,3,2,65000,168.9,1.231,138.32,1.332,88.58,1.038
"3348",-1,63.47,41.91,0.988,0.743,0.38,0.014,2,-0.556,33.79,0.999,0.951,0.542,0.027,-0.438,28.905,0.169,5,6,2.33,3.2,4,1.5,2,2.77,3.88,4.63,3.5,3.5,3.2,1.2,1.5,44.5,46,16.33,2,2,2,2,2,1,2,1.06,5,2,60000,203.32,1.946,167.3,2.074,98.83,1.714
"3349",0,66.23,41.07,0.985,0.689,0.325,0.01,3,-0.612,38.11,1,0.981,0.789,0.079,-0.234,25.34,-0.066,9,8,2.5,3.6,2.67,1.5,3,3.02,3.23,3.92,3.83,3.25,3.4,1.2,1,40.38,36,15.34,2,2,2,2,2,1,2,0.79,5,2,50000,202.9,1.921,158.82,1.76,103.85,2.228
"3350",-1,70.17,33.38,0.8,0.144,0.04,0,1,-1.129,32.38,0.999,0.933,0.445,0.018,-0.538,24.564,-0.118,9,7,3.5,3.4,4,1.75,3,3.15,3.31,2.67,3.83,3,3.4,2,1.25,41.25,39,16.22,2,2,2,1,2,2,2,0.25,4,2,40000,169.2,1.235,128.74,1.169,93.03,1.298
"3351",-1,67.97,54.13,0.999,0.98,0.895,0.307,3,0.002,56.34,1,0.999,0.994,0.782,0.442,40.511,0.992,9,8,3.5,2,3,1.5,2.5,4.04,5,4.63,2.33,2.5,2.4,1.4,2.5,41.5,38,15.51,2,2,2,2,2,1,2,0.61,4,2,97500,204.06,1.985,154.77,1.659,101.1,1.921
"3352",0,64.87,39.63,0.975,0.588,0.238,0.006,2,-0.696,38.73,1,0.983,0.821,0.094,-0.207,31.062,0.308,6,6,3.17,3.2,4,1,2,2.86,2.9,2.31,3.33,3.25,3.4,1.2,1,41,40.5,17.04,2,2,2,2,2,1,2,0.49,4,2,1e+05,203.32,1.946,157.94,1.737,98.48,1.683
"3353",0,69.13,45.65,0.996,0.892,0.619,0.047,3,-0.355,33.77,0.999,0.951,0.54,0.027,-0.467,30.94,0.298,4,8,2.83,2.8,3.33,2,2,3.53,3.77,3.92,3.5,2.25,3.4,2.2,2,45,46.5,16.14,2,2,2,2,2,1,2,0.47,4,2,135000,190.45,1.551,165.56,1.989,107.9,2.996
"3354",-1,69.33,27.28,0.24,0.015,0.004,0,2,-1.607,15.56,0.688,0.037,0.001,0,-1.803,15.035,-0.83,6,6,3.33,3.4,4,1.5,2,1.9,1.72,2,2.67,3,3,2.4,2.5,43.75,41.5,15.42,1,2,2,2,2,1,2,-1.02,1,1,6000,140.32,0.934,94.11,0.668,56.64,-0.313
"3355",0,74.47,41.27,0.986,0.709,0.337,0.011,3,-0.588,28.78,0.998,0.848,0.208,0.006,-0.733,28.155,0.117,9,8,3.33,3.2,3.33,1.25,2,2.8,2.9,2.95,3.33,2.5,2.4,2.2,1,45.25,40.5,13.75,2,2,2,2,2,1,2,-0.52,2,2,35000,159.05,1.12,139.42,1.351,76.63,0.467
"3356",0,71.73,37.61,0.951,0.428,0.142,0.003,1,-0.831,25.51,0.994,0.682,0.076,0.002,-0.941,18.358,-0.555,6,8,3.67,3.6,3.67,1.5,1,3.36,3.4,3.65,3.67,2,1.8,2.4,1.25,49,51,14.63,1,2,2,2,2,2,2,0.23,4,2,80000,137.73,0.907,118.77,1.014,83.09,0.759
"3357",-1,64.47,38.28,0.96,0.476,0.17,0.003,2,-0.788,30.63,0.999,0.902,0.32,0.011,-0.602,22.8,-0.237,8,5,3.67,3,3.67,1.25,1.5,3.12,2.56,3.23,3.33,3,3.4,1.6,1,41,36,15.06,2,2,2,2,2,1,2,1.24,5,2,62000,200.92,1.841,167,2.055,102.23,2.03
"3358",-1,79,40.86,0.984,0.681,0.309,0.009,3,-0.625,23.2,0.986,0.497,0.031,0.001,-1.105,36.801,0.696,6,8,3,3.4,3.67,1.75,1.5,3.25,5,4.92,3.5,3.25,4,1.4,1,45.5,42,14.26,2,2,2,2,1,1,2,-0.19,3,2,50000,114.96,0.695,102.13,0.772,45.48,-0.761
"3359",-1,71.8,34.48,0.859,0.198,0.056,0.001,2,-1.053,27.81,0.997,0.811,0.16,0.005,-0.788,24.026,-0.153,7,8,3.5,2.8,4,1.25,1,2.38,1.72,2.46,3.83,4,4,1.4,1,45.25,38.5,13.19,2,2,2,1,2,2,2,-0.42,2,2,24000,174.23,1.296,142.76,1.411,91.63,1.21
"3360",0,71.97,49.09,0.998,0.952,0.789,0.114,3,-0.192,52.32,1,0.998,0.989,0.642,0.288,36.124,0.644,8,8,3.33,3,4,1,2,4.04,5,4.92,3.83,2.5,2.2,1.8,2.25,44.5,44,15.62,2,2,2,2,2,1,2,1.11,5,2,150000,199.23,1.78,169.22,2.194,99.97,1.811
"3361",-1,71,23.86,0.035,0.002,0.001,0,1,-1.979,15.15,0.633,0.031,0,0,-1.865,11.913,-1.141,1,6,3.67,3.2,4,1.75,1,1.72,1.01,1.75,2.5,3,3,2,1,45.65,60.5,19.94,2,1,2,1,2,2,2,-0.15,3,2,125000,118.77,0.727,110.96,0.899,47.48,-0.637
"3362",-1,62.33,36.52,0.929,0.336,0.106,0.002,3,-0.91,34.09,0.999,0.954,0.565,0.029,-0.433,23.658,-0.178,7,7,3.33,3.4,3,1.25,1,2.28,2.11,2.95,3.17,3.5,3.8,1.4,1.25,46.5,58.75,18.7,1,2,2,2,2,1,2,1.25,5,2,1e+05,146.68,0.995,123.65,1.09,87.16,0.963
"3363",0,73.5,28.05,0.309,0.022,0.006,0,3,-1.55,17.05,0.829,0.075,0.002,0,-1.644,27.975,0.106,1,5,2.33,2.2,2,1,1.5,2.16,3.23,2.46,2.83,2.75,3,1.8,1.25,49.75,78.5,22.3,2,2,2,2,2,1,2,1.75,5,2,150000,188.67,1.518,134.07,1.259,89.57,1.094
"3364",0,67.8,33.28,0.794,0.14,0.038,0,1,-1.137,23.56,0.988,0.531,0.036,0.001,-1.079,20.92,-0.369,8,8,3.5,2.8,4,1.75,2.5,2.77,3.31,3.01,3.5,3.25,3.8,1.2,1.25,42.25,43.5,17.13,2,2,2,2,2,1,2,-0.91,1,2,14000,171.22,1.26,129.83,1.188,84.27,0.815
"3365",0,66.47,30.38,0.549,0.053,0.014,0,3,-1.342,16.45,0.787,0.058,0.001,0,-1.702,9.85,-1.409,1,8,3.5,3.8,4,1.25,2,2.38,2.67,2.95,2.17,2.25,2.2,2.8,2,46.38,55.5,18.05,2,2,2,1,2,2,2,-1.27,1,1,7000,97.57,0.514,108.11,0.858,33.36,-1.398
"3366",-1,71.13,36.34,0.924,0.32,0.098,0.001,3,-0.92,30.58,0.999,0.9,0.317,0.011,-0.625,26.632,0.018,6,8,3.67,3.4,3.67,1.25,1.5,2.96,2.56,2.95,3.5,4,4,1.2,1.5,46,44.25,14.95,2,2,2,2,2,1,2,0.35,4,2,50000,182.43,1.412,166.5,2.032,91.29,1.186
"3367",0,73.33,36.17,0.92,0.309,0.094,0.001,2,-0.936,22.34,0.981,0.423,0.022,0.001,-1.173,22.904,-0.23,8,8,3.83,2,3.33,1.25,3,3.58,3.44,3.23,3.33,3.25,3.6,1.6,1.5,45,46,15.97,2,2,2,2,2,1,2,-0.3,3,2,40000,122.22,0.764,96.18,0.686,57.74,-0.289
"3368",0,62.47,39.39,0.973,0.57,0.224,0.005,3,-0.683,22.28,0.98,0.417,0.021,0.001,-1.179,22.722,-0.241,8,6,3.67,3,4,1.25,1.5,3.71,3.82,3.92,4,3.75,3.8,1,1,43,36,13.78,2,2,2,2,2,1,2,1.17,5,2,75000,201.41,1.866,158.62,1.755,91.71,1.217
"3369",0,73.53,24.51,0.059,0.003,0.001,0,1,-1.897,18.42,0.905,0.132,0.003,0,-1.515,10.951,-1.253,1,8,3.17,2.4,3.33,1.75,3,2.16,2.11,2.67,2.33,3,2.8,2,2,44.25,44,15.8,2,2,2,1,2,2,2,-0.93,1,1,10000,89.11,0.388,101.29,0.766,29.29,-1.558
"3370",0,66.33,27.58,0.264,0.018,0.005,0,3,-1.589,18.29,0.9,0.124,0.003,0,-1.527,19.13,-0.499,6,7,3,2.8,3,1,1,2.16,2.15,2,3.17,4,4,1,1.25,42.25,40,15.66,2,2,2,2,2,1,2,0.02,3,2,40000,158.37,1.11,138.44,1.335,77.77,0.521
"3371",0,64.47,29.79,0.488,0.043,0.012,0,2,-1.414,21.24,0.97,0.326,0.013,0,-1.264,21.004,-0.363,5,6,3.17,2.8,4,1.25,2.5,1.44,1.55,1.31,2.33,3.67,2.5,1.4,1.75,45.5,40.5,14.08,2,2,2,2,2,1,2,-0.95,1,1,10000,172.45,1.275,150.66,1.568,101.41,1.949
"3372",0,71.93,27.15,0.227,0.015,0.004,0,0,-1.617,20.52,0.96,0.264,0.009,0,-1.332,29.666,0.217,3,8,3.5,3,4,1.5,2,1.72,2.11,2.46,3.67,3,3.4,1,1,42.25,47,18.66,2,2,2,2,2,1,2,1.16,5,2,85000,183.66,1.432,141.53,1.39,92.39,1.256
"3373",-1,60.9,37.79,0.954,0.437,0.148,0.003,0,-0.826,33.21,0.999,0.945,0.504,0.023,-0.464,20.068,-0.427,6,6,2.5,2.8,3.67,1.25,2,2.58,2.9,2.95,3.67,4,3.6,1.2,1.5,42,33.5,13.25,2,2,2,2,2,1,2,-0.06,3,2,89000,182.01,1.406,158.88,1.764,92.89,1.284
"3374",0,72.87,38.51,0.964,0.497,0.179,0.004,3,-0.773,28.62,0.998,0.842,0.199,0.006,-0.741,29.593,0.211,7,7,3.67,3,4,1.25,1,3.15,3.23,3.44,3.83,3.5,3.4,1.2,1.5,47,44,13.69,2,2,2,2,2,1,2,1.83,5,2,104000,197.57,1.725,159.61,1.781,98.42,1.678
"3375",-1,67,26.19,0.15,0.009,0.003,0,3,-1.72,13.56,0.404,0.012,0,0,-2.065,19.485,-0.474,5,5,2.17,2.6,2.67,1.75,2,2.16,2.67,2.46,1.5,2.5,1.8,2.2,1,46.75,78,24.39,2,2,2,2,2,1,2,-0.48,2,2,32000,142.51,0.952,139.34,1.351,72.13,0.278
"3376",0,69.07,38.72,0.966,0.514,0.19,0.004,3,-0.76,28.78,0.998,0.848,0.208,0.006,-0.733,27.917,0.105,6,7,2.83,2.8,2.67,1.5,1,2.38,3.11,2.95,3.33,3.67,2.4,1.4,1.5,45,44.5,15.54,2,2,2,2,2,1,2,0.32,4,2,2e+05,146.68,0.993,164.25,1.935,93.16,1.304
"3377",-1,69.83,31.09,0.62,0.068,0.018,0,1,-1.332,21.6,0.974,0.356,0.016,0,-1.234,26.155,-0.013,8,6,3.67,2.8,4,1.25,2.5,2.27,2.11,2,2.33,3,3,1,1,40.5,33,13.93,1,2,2,2,2,2,2,-0.07,3,2,50000,169.32,1.236,139.38,1.35,83.22,0.765
"3378",-1,73.83,34.94,0.877,0.226,0.065,0.001,3,-1.034,38.06,1,0.98,0.791,0.078,-0.29,26.079,-0.017,6,8,3.33,3.2,3.67,1.5,2,3.25,3.66,3.23,4,3.67,3.8,1.6,1.25,47.5,49.5,15.42,2,2,2,2,2,1,2,0.82,5,2,85000,180.11,1.379,164.73,1.954,98.02,1.644
"3379",0,72.07,42.7,0.991,0.786,0.428,0.018,2,-0.517,28.45,0.998,0.836,0.19,0.006,-0.753,33.37,0.458,9,8,3.5,3.2,4,1.75,1.5,3.15,3.63,3.92,2.5,3,2.8,1.4,2.25,42.5,35.25,13.79,1,2,2,2,2,1,2,1.82,5,2,6e+05,200.5,1.826,165.8,2,99.75,1.792
"3380",-1,73.27,38.1,0.959,0.461,0.162,0.003,3,-0.801,26.51,0.995,0.745,0.106,0.003,-0.873,30.81,0.291,6,8,2.67,2.6,3.33,1.5,2,1.9,1.86,1.31,1.83,2,2,2.4,2,44.75,62.5,22.01,2,2,2,2,2,1,2,-0.31,3,2,55000,194.39,1.638,127.74,1.154,88.05,1.01
"3381",-1,70.37,28.45,0.351,0.025,0.007,0,2,-1.519,28.74,0.998,0.847,0.207,0.006,-0.73,19.198,-0.492,6,7,2.67,1.4,3.67,2.25,3,2.28,2.34,2,3,2.5,2.5,1.6,1.25,46.75,50.75,16.25,2,2,2,2,2,1,2,-0.19,3,2,50000,147.49,1.002,148.23,1.518,71.3,0.244
"3382",-1,66.33,42.12,0.989,0.756,0.391,0.015,3,-0.519,28.98,0.998,0.855,0.219,0.007,-0.714,33.483,0.469,3,3,3.5,2.4,3.33,1.75,2,2.16,1.72,2.67,3.33,3.25,3.6,1.6,1.5,43.5,45.25,16.91,2,2,2,2,2,1,2,0.87,5,2,80000,196.19,1.686,169.18,2.195,105.12,2.412
"3383",-1,67.7,30.37,0.548,0.052,0.014,0,1,-1.375,26.88,0.996,0.768,0.12,0.003,-0.843,32.042,0.371,8,8,3.5,2.6,4,2,2,2.28,2.56,1.54,2.83,3.25,3,1.2,1.25,44.5,52.75,18.96,2,2,2,2,2,1,2,1.16,5,2,1e+05,190.86,1.561,167.26,2.071,94.4,1.383
"3384",0,66.03,29.26,0.43,0.035,0.01,0,0,-1.445,23.81,0.989,0.552,0.04,0.001,-1.061,16.76,-0.68,6,8,3,2,3.67,2,3,1.02,1,1.02,2.17,3,2,2.4,2,45.25,52.5,18.23,2,2,2,1,2,2,2,-0.6,2,2,22000,184.04,1.438,135.02,1.276,73.26,0.326
"3385",-1,70.7,53.51,0.999,0.979,0.881,0.28,3,-0.02,49.38,1,0.998,0.979,0.519,0.216,35.809,0.624,5,6,3.33,3,3,1.5,2,2.77,2.93,2.95,2.5,3,2.4,1.8,1.25,47.5,66,20.94,2,2,2,2,2,1,2,0.9,5,2,55000,198.72,1.764,163.1,1.892,102.23,2.035
"3386",-1,61.67,23.16,0.022,0.001,0,0,0,-2.171,18.36,0.903,0.129,0.003,0,-1.522,12.079,-1.117,4,7,3.33,3,3.67,1,3,1.9,1,1.31,2,2,2,2.4,1.25,45,47,16.32,2,2,2,1,2,2,2,-0.42,2,2,36000,109.59,0.638,130.92,1.207,54.34,-0.41
"3387",-1,66.27,47.95,0.998,0.935,0.734,0.088,3,-0.234,54.94,1,0.999,0.993,0.733,0.406,36.087,0.647,7,6,3.67,2.6,3,1.5,1.5,3.35,3.23,3.65,3.67,3.5,3.6,1.4,1.5,42.25,39,15.55,2,2,2,2,2,1,2,0.22,4,2,85000,202.09,1.888,163.27,1.897,96.71,1.545
"3388",-1,65.4,32.59,0.747,0.112,0.031,0,3,-1.223,27.64,0.997,0.803,0.151,0.004,-0.799,22.893,-0.23,5,3,3.17,2.8,3,2,2,2.48,2.9,3.44,2.33,2,2.2,2.8,2.5,45.5,49,16.64,2,2,2,2,2,1,2,0.29,4,2,99000,192.82,1.603,154.55,1.653,98.3,1.669
"3389",0,63.87,31.23,0.63,0.07,0.019,0,1,-1.281,25.76,0.994,0.702,0.083,0.002,-0.922,17.899,-0.592,8,6,2.67,1.8,3,1.5,3.5,2.54,2.67,2.46,3.5,2.67,3,1.2,1.25,42.5,38.5,14.99,2,2,2,2,1,2,2,0.09,4,2,32000,167.86,1.22,125.3,1.113,78.75,0.561
"3390",0,70.83,35.33,0.892,0.248,0.073,0.001,1,-0.997,33.34,0.999,0.947,0.515,0.024,-0.51,21.816,-0.305,8,8,2.83,3.2,4,1.5,2,3.35,3.66,2.94,3.67,4,4,1.2,1,43,43,16.35,2,2,2,2,2,1,2,-0.05,3,2,90000,171.08,1.258,144.91,1.452,80.29,0.629
"3391",-1,72.17,41.45,0.987,0.717,0.347,0.011,3,-0.579,41.5,1,0.99,0.899,0.166,-0.097,32.923,0.426,8,6,2.67,2.6,3,1,2,4.04,4.25,3.92,3.83,3.5,4,1.6,1.25,47.5,65.5,20.57,2,2,2,2,2,1,2,-0.53,2,2,30000,198.91,1.765,143.57,1.428,102.37,2.049
"3392",0,79,43.59,0.993,0.827,0.494,0.025,3,-0.454,44.13,1,0.994,0.942,0.265,0.008,24.808,-0.1,8,6,2.5,2.4,3.33,1.25,2.5,2.96,2.67,3.44,2.17,2.75,3,2,2.25,48.5,58,17.49,2,2,2,2,2,1,2,0.74,5,2,58000,176.88,1.334,149.29,1.539,82.68,0.74
"3393",-1,70.5,24.86,0.074,0.004,0.001,0,2,-1.851,20.16,0.954,0.24,0.008,0,-1.357,19.27,-0.487,8,8,2.33,3,3.33,1.25,1.5,1.9,2.21,2,2.33,2.75,2.4,2,1.25,42,48.5,18.49,2,2,2,2,2,1,2,0.71,5,2,150000,164.94,1.183,131.28,1.21,86.87,0.949
"3394",-1,76.27,29.14,0.422,0.033,0.009,0,3,-1.475,21.02,0.968,0.308,0.012,0,-1.283,30.738,0.287,5,8,3.67,1.8,3.67,1.75,1.5,2.77,3.01,3.44,4,3.75,3.4,1,1,44.38,50.5,17.84,2,2,2,2,2,1,2,-0.25,3,2,24000,99.3,0.522,113.21,0.93,73.67,0.348
"3395",-1,70.6,40.44,0.981,0.648,0.283,0.008,3,-0.627,32.78,0.999,0.939,0.473,0.021,-0.485,23.698,-0.175,6,8,3.5,2.4,4,1.5,1.5,2.86,3.01,3.44,3.17,2.75,3,2,1.75,47.5,57.75,18.17,2,2,2,2,2,1,2,-0.19,3,2,60000,198.88,1.767,160.58,1.81,102.25,2.039
"3396",-1,66.4,35.86,0.911,0.285,0.086,0.001,3,-0.956,28.14,0.997,0.824,0.174,0.005,-0.77,30.06,0.241,7,4,4,2.8,2.33,1.75,2.5,2,1.99,2.61,2.17,2.25,2.25,1,1.75,43,41,15.59,2,2,2,2,2,1,2,-0.74,1,1,19000,204.62,2.017,163.03,1.889,105.87,2.538
"3397",-1,72.63,31.45,0.652,0.078,0.021,0,0,-1.262,21.6,0.974,0.357,0.016,0,-1.233,16.506,-0.702,4,0,3.33,2.4,3,1.5,1,3.14,2.79,2.26,3.17,3.25,3.2,2,1.75,48.5,55.25,16.59,2,2,2,2,2,1,2,0.4,4,2,45000,137.29,0.905,90.18,0.614,82,0.71
"3398",-1,69.4,33.78,0.823,0.163,0.045,0.001,3,-1.103,41.17,1,0.99,0.888,0.151,-0.172,33.883,0.493,7,8,2.5,3.6,3,1.25,1,3.25,3.94,4.19,3.83,3.75,3.8,1,1.5,47.75,54.25,16.9,2,2,2,2,2,1,2,-0.53,2,2,65000,200.94,1.84,160.23,1.8,103.98,2.247
